Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WebApp,Firefox 65.0,,2019-03-13 14:49:27,2019-03-13 14:53:29,4m - 2.477s,FAILED
,,,,,,
Test Cases/WebApp/Create a new issue - call test cases,Firefox 65.0,,2019-03-13 14:49:27,2019-03-13 14:50:25,58.671s,FAILED
"callTestCase(findTestCase(""WebApp/Login""), [:], STOP_ON_FAILURE)",Firefox 65.0,,2019-03-13 14:49:27,2019-03-13 14:49:51,24.167s,PASSED
"callTestCase(findTestCase(""WebApp/Create a new issue after login""), [""issue_sum"":""This is my issue"", ""issue_desc"":""It needs to be fixed asap""], STOP_ON_FAILURE)",Firefox 65.0,,2019-03-13 14:49:51,2019-03-13 14:50:25,34.180s,FAILED
,,,,,,
Test Cases/WebApp/Create a new issue - parameterize,Firefox 65.0,"Summary: This is the 1st issue
Description: Should be handled asap",2019-03-13 14:50:25,2019-03-13 14:51:25,59.065s,FAILED
"openBrowser("""")",Firefox 65.0,,2019-03-13 14:50:26,2019-03-13 14:50:29,3.408s,PASSED
maximizeWindow(),Firefox 65.0,,2019-03-13 14:50:29,2019-03-13 14:50:30,0.713s,PASSED
"navigateToUrl(""https://id.atlassian.com/login?continue=https%3A%2F%2Fkatalon.atlassian.net%2Flogin%3FredirectCount%3D1"")",Firefox 65.0,,2019-03-13 14:50:30,2019-03-13 14:50:33,3.584s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), username)",Firefox 65.0,,2019-03-13 14:50:33,2019-03-13 14:50:33,0.152s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/span_Continue""))",Firefox 65.0,,2019-03-13 14:50:33,2019-03-13 14:50:36,2.839s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), username)",Firefox 65.0,,2019-03-13 14:50:36,2019-03-13 14:50:37,0.324s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Sign in_idSIButton9""))",Firefox 65.0,,2019-03-13 14:50:37,2019-03-13 14:50:37,0.546s,PASSED
"setEncryptedText(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Enter password_passwd""), encrypted_password)",Firefox 65.0,,2019-03-13 14:50:37,2019-03-13 14:50:37,0.168s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Forgot my password_idSIButton9""))",Firefox 65.0,,2019-03-13 14:50:37,2019-03-13 14:50:39,1.581s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_concat(Don  t show this again)_idSIButton9""))",Firefox 65.0,,2019-03-13 14:50:39,2019-03-13 14:50:42,3.033s,PASSED
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Firefox 65.0,,2019-03-13 14:50:42,2019-03-13 14:50:48,6.451s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), homepage_title)",Firefox 65.0,,2019-03-13 14:50:48,2019-03-13 14:50:50,1.131s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Firefox 65.0,,2019-03-13 14:50:50,2019-03-13 14:50:52,2.095s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), issue_sum)",Firefox 65.0,,2019-03-13 14:50:52,2019-03-13 14:51:25,32.874s,FAILED
,,,,,,
Test Cases/WebApp/Create a new issue - recording,Firefox 65.0,"Summary: This is the 1st issue
Description: Should be handled asap",2019-03-13 14:51:25,2019-03-13 14:51:48,23.595s,FAILED
